DataMessageGUID,SensorID,Sensor Name,Date,Time,Value,FormattedValue,Battery,Raw Data,Sensor State,GatewayID,Alert Sent,Signal Strength,Voltage
d5d67379-fbfc-419d-8022-b23d97362dee,633384,Temp/ Humidity 1,11/17/2022,0,49,48.81% @ 21.7ÔøΩ C,100,"48.81,21.68,10.5,55.9,21.2,15",0,964010,FALSE,100,2.73
67b22419-9828-484c-8573-074d6a045c90,633384,Temp/ Humidity 1,11/17/2022,9,48,48.43% @ 21.7ÔøΩ C,100,"48.43,21.67,10.3,55.4,21.2,14.9",0,964010,FALSE,100,2.73
33c86eff-3842-4da6-ac30-8952555f2898,633384,Temp/ Humidity 1,11/17/2022,9,47,47.4% @ 21.7ÔøΩ C,100,"47.4,21.67,10,54.2,21.1,14.8",0,964010,FALSE,100,2.73
c58dce45-8c95-413a-acce-9ebff9fd0547,633384,Temp/ Humidity 1,11/17/2022,9,45,44.86% @ 21.5ÔøΩ C,100,"44.86,21.5,9,50.8,20.9,14.3",0,964010,FALSE,100,2.73
2f02f652-3c25-4735-882a-1f1125fe8721,633384,Temp/ Humidity 1,11/17/2022,8,43,42.97% @ 21.6ÔøΩ C,100,"42.97,21.56,8.4,48.8,20.9,14",0,964010,FALSE,100,2.73
5d1a89ed-e3c6-499b-84c7-c817165aadd7,633384,Temp/ Humidity 1,11/17/2022,8,43,42.97% @ 21.6ÔøΩ C,100,"42.97,21.56,8.4,48.8,20.9,14",0,964010,FALSE,100,2.73
5a2be372-028b-489c-a5ef-07f9fbf9b53c,633384,Temp/ Humidity 1,11/17/2022,8,43,42.67% @ 21.6ÔøΩ C,100,"42.67,21.57,8.4,48.5,20.9,14",0,964010,FALSE,100,2.73
529eb631-73c9-4212-9f00-072b05c5d8b0,633384,Temp/ Humidity 1,11/17/2022,8,43,42.67% @ 21.6ÔøΩ C,100,"42.67,21.6,8.4,48.6,20.9,14",0,964010,FALSE,100,2.73
891f78b9-457b-4a10-9b99-b5f17d7bb8eb,633384,Temp/ Humidity 1,11/17/2022,7,43,42.62% @ 21.6ÔøΩ C,100,"42.62,21.64,8.4,48.6,21,14",0,964010,FALSE,100,2.73
a2c24fad-4e40-4f9d-a7cd-bf2e93420a87,633384,Temp/ Humidity 1,11/17/2022,7,43,42.5% @ 21.5ÔøΩ C,100,"42.5,21.53,8.3,48.2,20.8,13.9",0,964010,FALSE,100,2.73
f30accf8-60e9-466b-9601-ecd4fe181b94,633384,Temp/ Humidity 1,11/17/2022,7,42,42.33% @ 21.4ÔøΩ C,100,"42.33,21.43,8.1,47.7,20.7,13.8",0,964010,FALSE,100,2.73
c97741b6-7063-4645-acd9-b5b7269c8fee,633384,Temp/ Humidity 1,11/17/2022,6,42,42.22% @ 21.4ÔøΩ C,100,"42.22,21.39,8,47.4,20.7,13.8",0,964010,FALSE,100,2.73
ae5b926e-9833-47c5-9849-a5fe8786cb0d,633384,Temp/ Humidity 1,11/17/2022,6,42,41.85% @ 21.5ÔøΩ C,100,"41.85,21.5,8,47.4,20.8,13.8",0,964010,FALSE,100,2.73
0a20212b-15df-467b-ad16-75bf43758158,633384,Temp/ Humidity 1,11/17/2022,6,42,41.84% @ 21.4ÔøΩ C,100,"41.84,21.36,7.9,46.9,20.6,13.7",0,964010,FALSE,100,2.73
7c57701e-89f4-4126-88ff-c0268e03eeb0,633384,Temp/ Humidity 1,11/17/2022,6,42,41.84% @ 21.4ÔøΩ C,100,"41.84,21.36,7.9,46.9,20.6,13.7",0,964010,FALSE,100,2.73
33ae9425-f829-401e-acfc-737ebfb511ed,633384,Temp/ Humidity 1,11/17/2022,5,42,41.73% @ 21.4ÔøΩ C,100,"41.73,21.4,7.9,46.9,20.7,13.7",0,964010,FALSE,100,2.73
3d0b1ca5-5d92-49a8-971f-a98556d31358,633384,Temp/ Humidity 1,11/17/2022,5,42,41.68% @ 21.4ÔøΩ C,100,"41.68,21.43,7.9,47,20.7,13.7",0,964010,FALSE,100,2.73
3a1651b6-1504-4396-b3cc-feacad6bce1c,633384,Temp/ Humidity 1,11/17/2022,5,42,41.61% @ 21.4ÔøΩ C,100,"41.61,21.43,7.9,46.9,20.7,13.7",0,964010,FALSE,100,2.73
68c49416-6bec-4d1b-ad92-e9deeabd8cc7,633384,Temp/ Humidity 1,11/17/2022,4,42,41.52% @ 21.5ÔøΩ C,100,"41.52,21.46,7.9,46.9,20.7,13.7",0,964010,FALSE,100,2.73
7aff7c81-6e01-4dff-aeeb-bc931e3b336b,633384,Temp/ Humidity 1,11/17/2022,4,41,41.42% @ 21.5ÔøΩ C,100,"41.42,21.49,7.8,46.8,20.8,13.7",0,964010,FALSE,100,2.73
9d31b3e7-2e86-4d89-b3bb-612906837fb1,633384,Temp/ Humidity 1,11/17/2022,4,41,41.29% @ 21.5ÔøΩ C,100,"41.29,21.49,7.8,46.7,20.8,13.7",0,964010,FALSE,100,2.73
b795ed70-dc91-4d16-a504-7f92130e23d6,633384,Temp/ Humidity 1,11/17/2022,4,41,41.29% @ 21.5ÔøΩ C,100,"41.29,21.49,7.8,46.7,20.8,13.7",0,964010,FALSE,100,2.73
07f1087c-37f8-4a5e-81c0-32833a8bca32,633384,Temp/ Humidity 1,11/17/2022,3,41,41.1% @ 21.5ÔøΩ C,100,"41.1,21.5,7.7,46.5,20.8,13.7",0,964010,FALSE,100,2.73
0cee985e-00e0-4c00-984e-e065293f29ee,633384,Temp/ Humidity 1,11/17/2022,3,41,41.1% @ 21.5ÔøΩ C,100,"41.1,21.5,7.7,46.5,20.8,13.7",0,964010,FALSE,100,2.73
6ba0575b-ebf9-441b-839e-55e38d7c6243,633384,Temp/ Humidity 1,11/17/2022,3,41,40.92% @ 21.5ÔøΩ C,100,"40.92,21.53,7.7,46.4,20.8,13.7",0,964010,FALSE,100,2.73
b942db36-fb69-403f-b8e8-62a480176bdd,633384,Temp/ Humidity 1,11/17/2022,3,41,40.92% @ 21.5ÔøΩ C,100,"40.92,21.53,7.7,46.4,20.8,13.7",0,964010,FALSE,100,2.73
4009d00d-1934-49a6-8be8-851eea7ecd9a,633384,Temp/ Humidity 1,11/17/2022,3,41,40.73% @ 21.5ÔøΩ C,100,"40.73,21.54,7.6,46.2,20.8,13.7",0,964010,FALSE,100,2.73
7468be93-80d1-41b0-ba3f-bcfe94f453b2,633384,Temp/ Humidity 1,11/17/2022,2,41,40.6% @ 21.6ÔøΩ C,100,"40.6,21.56,7.6,46.1,20.8,13.7",0,964010,FALSE,100,2.73
521c019b-5611-4b33-b283-947673dc8856,633384,Temp/ Humidity 1,11/17/2022,2,41,40.54% @ 21.5ÔøΩ C,100,"40.54,21.54,7.6,46,20.8,13.6",0,964010,FALSE,100,2.73
b5ba5e30-3d01-4872-94cd-722d4aea17d4,633384,Temp/ Humidity 1,11/17/2022,2,41,40.5% @ 21.6ÔøΩ C,100,"40.5,21.56,7.6,46,20.8,13.7",0,964010,FALSE,100,2.73
f5b324b3-2359-4389-bbf7-c93094f0487c,633384,Temp/ Humidity 1,11/17/2022,2,41,40.5% @ 21.6ÔøΩ C,100,"40.5,21.56,7.6,46,20.8,13.7",0,964010,FALSE,100,2.73
3fb23068-3748-4333-8569-3a21bb981e6f,633384,Temp/ Humidity 1,11/17/2022,1,40,40.3% @ 21.6ÔøΩ C,100,"40.3,21.57,7.5,45.8,20.8,13.6",0,964010,FALSE,100,2.73
f6d6282a-411d-4f04-850b-038b4cecd297,633384,Temp/ Humidity 1,11/17/2022,1,40,40.3% @ 21.6ÔøΩ C,100,"40.3,21.57,7.5,45.8,20.8,13.6",0,964010,FALSE,100,2.73
05cfb4d4-d221-4b51-be8c-85719efb5e55,633384,Temp/ Humidity 1,11/17/2022,1,40,40.18% @ 21.6ÔøΩ C,100,"40.18,21.58,7.5,45.7,20.8,13.6",0,964010,FALSE,100,2.73
1afc6835-3e92-4bbc-b4c9-9144869066d8,633384,Temp/ Humidity 1,11/17/2022,1,40,40.18% @ 21.6ÔøΩ C,100,"40.18,21.58,7.5,45.7,20.8,13.6",0,964010,FALSE,100,2.73
5d6ff5e8-99ac-43b4-a7ed-c904fcefdc0f,633384,Temp/ Humidity 1,11/17/2022,1,40,40.23% @ 21.6ÔøΩ C,100,"40.23,21.57,7.5,45.7,20.8,13.6",0,964010,FALSE,100,2.73
654d0879-3efd-441c-9f73-ed74d98f41c2,633384,Temp/ Humidity 1,11/17/2022,2,40,39.89% @ 21.6ÔøΩ C,100,"39.89,21.58,7.4,45.4,20.8,13.6",0,964010,FALSE,100,2.73
18f0cde4-fc31-4503-8ffd-95b01ced0e02,633384,Temp/ Humidity 1,11/17/2022,2,40,39.74% @ 21.6ÔøΩ C,100,"39.74,21.6,7.3,45.2,20.9,13.6",0,964010,FALSE,100,2.73
3737b6d7-eb4d-4ad8-a678-46d4730bf765,633384,Temp/ Humidity 1,11/17/2022,2,40,39.74% @ 21.6ÔøΩ C,100,"39.74,21.58,7.3,45.2,20.8,13.6",0,964010,FALSE,100,2.73
447ae2eb-c2c7-4be4-818c-ca76d72ba201,633384,Temp/ Humidity 1,11/17/2022,2,40,39.74% @ 21.6ÔøΩ C,100,"39.74,21.58,7.3,45.2,20.8,13.6",0,964010,FALSE,100,2.73
2204c96c-0d2a-4e32-8281-fe856148908d,633384,Temp/ Humidity 1,11/17/2022,2,40,39.74% @ 21.6ÔøΩ C,100,"39.74,21.58,7.3,45.2,20.8,13.6",0,964010,FALSE,100,2.73
735b2ce4-26b4-4353-a0c8-a6c363ac256c,683654,Temp/ Humidity 2,11/17/2022,13,49,49.31% @ 19.6∞ C,100,"49.31,19.61,8.7,49.5,18.9,13.3",0,964010,FALSE,100,2.6
129117ff-9ecd-4352-a8be-c0ce1d567997,683654,Temp/ Humidity 2,11/17/2022,13,49,49.31% @ 19.6∞ C,100,"49.31,19.61,8.7,49.5,18.9,13.3",0,964010,FALSE,100,2.6
b3268123-9b82-4f55-b68c-e414bd79deef,683654,Temp/ Humidity 2,11/17/2022,13,49,49.21% @ 19.6∞ C,100,"49.21,19.61,8.7,49.4,18.9,13.3",0,964010,FALSE,100,2.6
089b9b56-e51a-4f27-9e83-decf5851788a,683654,Temp/ Humidity 2,11/17/2022,13,49,49.21% @ 19.6∞ C,100,"49.21,19.61,8.7,49.4,18.9,13.3",0,964010,FALSE,100,2.6
f602b7e7-eae2-4e20-b076-b3f545599d38,683654,Temp/ Humidity 2,11/17/2022,13,49,49.16% @ 19.7∞ C,100,"49.16,19.66,8.7,49.5,19,13.3",0,964010,FALSE,100,2.6
20d7f26c-6f5f-447d-8b5b-070f6ada89ab,683654,Temp/ Humidity 2,11/17/2022,13,49,49.16% @ 19.7∞ C,100,"49.16,19.66,8.7,49.5,19,13.3",0,964010,FALSE,100,2.6
9079e7aa-4727-4c78-914f-9732d1cdfe11,683654,Temp/ Humidity 2,11/17/2022,12,49,49.11% @ 19.7∞ C,100,"49.11,19.68,8.7,49.5,19,13.3",0,964010,FALSE,100,2.6
69c08411-fa3b-4290-889e-4e2e1d88d6c9,683654,Temp/ Humidity 2,11/17/2022,12,49,49.11% @ 19.7∞ C,100,"49.11,19.68,8.7,49.5,19,13.3",0,964010,FALSE,100,2.6
eaad8957-dc79-46a2-9cef-ba8049ab6354,683654,Temp/ Humidity 2,11/17/2022,12,49,49.22% @ 19.7∞ C,100,"49.22,19.69,8.8,49.7,19,13.3",0,964010,FALSE,100,2.6
90b136b3-755b-4fe2-afe3-ee2e837a47e0,683654,Temp/ Humidity 2,11/17/2022,12,49,49.22% @ 19.7∞ C,100,"49.22,19.69,8.8,49.7,19,13.3",0,964010,FALSE,100,2.6
d7674fa1-720c-44f8-bc5c-ea968610e7a6,683654,Temp/ Humidity 2,11/17/2022,12,49,49.18% @ 19.7∞ C,100,"49.18,19.7,8.7,49.7,19,13.3",0,964010,FALSE,100,2.6
8007119a-eb2d-486c-96e5-7549779e21a5,683654,Temp/ Humidity 2,11/17/2022,12,49,49.18% @ 19.7∞ C,100,"49.18,19.7,8.7,49.7,19,13.3",0,964010,FALSE,100,2.6
056ee60e-8385-4b4b-9ba9-6b84b6313f58,683654,Temp/ Humidity 2,11/17/2022,21,49,49.3% @ 19.7∞ C,100,"49.3,19.69,8.8,49.7,19,13.3",0,964010,FALSE,100,2.6
4c94ca46-94f3-4a4d-9680-03e081992638,683654,Temp/ Humidity 2,11/17/2022,21,49,49.3% @ 19.7∞ C,100,"49.3,19.69,8.8,49.7,19,13.3",0,964010,FALSE,100,2.6
1f9901d0-ef07-4e1f-aae8-198a5c9865f8,683654,Temp/ Humidity 2,11/17/2022,21,49,49.35% @ 19.7∞ C,100,"49.35,19.73,8.8,49.9,19,13.4",0,964010,FALSE,100,2.6
6532f9f5-f462-4de0-b528-65043b091570,683654,Temp/ Humidity 2,11/17/2022,21,49,49.35% @ 19.7∞ C,100,"49.35,19.73,8.8,49.9,19,13.4",0,964010,FALSE,100,2.6
d387c181-21a8-4379-a644-bc59b8a5964f,683654,Temp/ Humidity 2,11/17/2022,21,49,49.49% @ 19.8∞ C,100,"49.49,19.75,8.9,50.1,19.1,13.4",0,964010,FALSE,100,2.6
1e0167a5-6e7a-40d1-bded-3fab3d96cc04,683654,Temp/ Humidity 2,11/17/2022,20,50,49.69% @ 19.8∞ C,100,"49.69,19.76,9,50.4,19.1,13.4",0,964010,FALSE,100,2.6
de5208ee-6ec7-49ec-bb5c-31af4c6b336b,683654,Temp/ Humidity 2,11/17/2022,20,50,49.69% @ 19.8∞ C,100,"49.69,19.76,9,50.4,19.1,13.4",0,964010,FALSE,100,2.6
f1908bae-1e69-4ad3-82f2-2fc8e366134f,683654,Temp/ Humidity 2,11/17/2022,20,50,49.96% @ 19.7∞ C,100,"49.96,19.73,9,50.5,19.1,13.5",0,964010,FALSE,100,2.6
5d6a934a-2817-44ff-8d91-5832b1715879,683654,Temp/ Humidity 2,11/17/2022,20,50,49.96% @ 19.7∞ C,100,"49.96,19.73,9,50.5,19.1,13.5",0,964010,FALSE,100,2.6
5bb183b0-3e95-4187-82ff-abe11fe1c7f6,683654,Temp/ Humidity 2,11/17/2022,20,50,50.04% @ 19.8∞ C,100,"50.04,19.77,9.1,50.7,19.1,13.5",0,964010,FALSE,100,2.6
a7ec4ab3-bce5-41e8-a47f-fe1ebf96970d,683654,Temp/ Humidity 2,11/17/2022,20,50,50.04% @ 19.8∞ C,100,"50.04,19.77,9.1,50.7,19.1,13.5",0,964010,FALSE,100,2.6
c35f49c1-d56c-4103-968a-f5975d15da70,683654,Temp/ Humidity 2,11/17/2022,19,50,50.23% @ 19.8∞ C,100,"50.23,19.8,9.2,51,19.1,13.6",0,964010,FALSE,100,2.6
09ff4138-f45e-46b1-8649-05c9e1f539c4,683654,Temp/ Humidity 2,11/17/2022,19,50,50.23% @ 19.8∞ C,100,"50.23,19.8,9.2,51,19.1,13.6",0,964010,FALSE,100,2.6
8fc1b6ee-3938-4272-b127-365bbe247393,683654,Temp/ Humidity 2,11/17/2022,19,51,50.56% @ 19.8∞ C,100,"50.56,19.77,9.2,51.3,19.1,13.6",0,964010,FALSE,100,2.6
f0ea767d-680b-4349-b2eb-961e35546d7d,683654,Temp/ Humidity 2,11/17/2022,19,51,50.69% @ 19.8∞ C,100,"50.69,19.79,9.3,51.5,19.1,13.6",0,964010,FALSE,100,2.6
aaca7064-8a0c-48fc-9aa2-0289368f80b4,683654,Temp/ Humidity 2,11/17/2022,18,51,50.58% @ 19.8∞ C,100,"50.58,19.84,9.3,51.5,19.2,13.6",0,964010,FALSE,100,2.6
9923212f-cf8b-4ff8-ab03-7cd3469cdc8d,683654,Temp/ Humidity 2,11/17/2022,18,51,50.57% @ 19.8∞ C,100,"50.57,19.84,9.3,51.5,19.2,13.6",0,964010,FALSE,100,2.6
2624f4e3-910f-4d17-92da-5b6d4530b27e,683654,Temp/ Humidity 2,11/17/2022,18,51,51.08% @ 19.8∞ C,100,"51.08,19.81,9.4,51.9,19.2,13.7",0,964010,FALSE,100,2.6
5731d1dd-9386-4a1b-a00d-1cf91e885fd0,683654,Temp/ Humidity 2,11/17/2022,17,51,50.74% @ 20∞ C,100,"50.74,19.99,9.5,52.2,19.4,13.8",0,964010,FALSE,100,2.6
