DataMessageGUID,SensorID,Sensor Name,Date,Time,Value,FormattedValue,Battery,Raw Data,Sensor State,GatewayID,Alert Sent,Signal Strength,Voltage
de54d447-8bf7-4188-a749-6786d1c65daa,633384,Temp/ Humidity 1,11/18/2022,15,41,40.87% @ 22.7� C,100,"40.87,22.66,8.7,49.7,22,14.6",0,964010,FALSE,100,2.74
ca90c911-c5c8-41f4-b890-d62e5fadd0df,633384,Temp/ Humidity 1,11/18/2022,15,41,41.07% @ 22.6� C,100,"41.07,22.63,8.7,49.9,22,14.6",0,964010,FALSE,100,2.74
d9b5f257-9afb-41e5-a695-30939536d32c,633384,Temp/ Humidity 1,11/18/2022,15,41,40.56% @ 22.7� C,100,"40.56,22.69,8.6,49.4,22.1,14.6",0,964010,FALSE,100,2.74
4bcb28d7-2dce-4c7e-a628-ae471176681b,633384,Temp/ Humidity 1,11/18/2022,14,41,40.78% @ 22.7� C,100,"40.78,22.74,8.7,49.9,22.1,14.7",0,964010,FALSE,100,2.74
1c0691c9-02c4-41de-8ad6-f4b58e817a53,633384,Temp/ Humidity 1,11/18/2022,14,41,40.78% @ 22.7� C,100,"40.78,22.74,8.7,49.9,22.1,14.7",0,964010,FALSE,100,2.74
0298e58b-adcc-44d5-9099-d125b14625e0,633384,Temp/ Humidity 1,11/18/2022,14,42,41.75% @ 22.7� C,100,"41.75,22.65,9,50.8,22.1,14.8",0,964010,FALSE,100,2.74
7d23fbf2-7040-4aee-ae46-78d6718fcbbf,633384,Temp/ Humidity 1,11/18/2022,14,41,40.74% @ 22.5� C,100,"40.74,22.46,8.5,49,21.8,14.4",0,964010,FALSE,100,2.74
f939a082-3987-40be-9714-a7300f50c4f4,633384,Temp/ Humidity 1,11/18/2022,13,40,39.8% @ 22.4� C,100,"39.8,22.38,8.1,47.6,21.7,14.2",0,964010,FALSE,100,2.74
10278012-4ebb-4bec-b484-cfbf563231f2,633384,Temp/ Humidity 1,11/18/2022,13,41,40.55% @ 22.4� C,100,"40.55,22.43,8.4,48.6,21.8,14.4",0,964010,FALSE,100,2.74
35f82b8d-1c78-4406-a005-4237f15844eb,633384,Temp/ Humidity 1,11/18/2022,13,41,41.43% @ 22.5� C,100,"41.43,22.52,8.8,50,21.9,14.6",0,964010,FALSE,100,2.74
e587d48f-a179-4bf3-87d8-a018a46b8182,633384,Temp/ Humidity 1,11/18/2022,14,42,41.67% @ 22.5� C,100,"41.67,22.46,8.8,50.1,21.8,14.6",0,964010,FALSE,100,2.74
6be8f7b8-7cab-44b3-86f6-fe3e7294d799,633384,Temp/ Humidity 1,11/18/2022,14,43,42.93% @ 22.4� C,100,"42.93,22.42,9.2,51.5,21.8,14.7",0,964010,FALSE,100,2.74
c9ed0945-c9e4-4669-9615-1cf0bcb2dd37,633384,Temp/ Humidity 1,11/18/2022,14,43,42.85% @ 22.5� C,100,"42.85,22.53,9.3,51.7,22,14.8",0,964010,FALSE,100,2.74
09443d02-54df-4cd2-9462-a428afe2178e,633384,Temp/ Humidity 1,11/18/2022,1,43,43.05% @ 22.6� C,100,"43.05,22.56,9.4,52.1,22,14.9",0,964010,FALSE,100,2.74
8f9e6b6e-d0b0-4370-a5f1-b7cd884f3ab0,633384,Temp/ Humidity 1,11/18/2022,1,44,43.68% @ 22.4� C,100,"43.68,22.36,9.4,52.2,21.8,14.8",0,964010,FALSE,100,2.73
5517693b-f15b-4989-b604-9d3f4acd126b,633384,Temp/ Humidity 1,11/18/2022,1,43,42.92% @ 21.9� C,100,"42.92,21.92,8.8,49.9,21.3,14.3",0,964010,FALSE,100,2.74
4007c2fa-7de3-4845-81c2-6a0197fec981,633384,Temp/ Humidity 1,11/18/2022,0,42,41.87% @ 21.8� C,100,"41.87,21.8,8.3,48.3,21.1,14.1",0,964010,FALSE,100,2.74
8f4ba16f-040a-40f2-bfd6-74a6d7b496e4,633384,Temp/ Humidity 1,11/18/2022,0,42,41.97% @ 21.7� C,100,"41.97,21.71,8.2,48.1,21,14",0,964010,FALSE,100,2.73
88f47289-c28d-43a4-bcb2-3703d23e45c2,633384,Temp/ Humidity 1,11/18/2022,0,43,42.83% @ 21.6� C,100,"42.83,21.63,8.5,48.9,21,14.1",0,964010,FALSE,100,2.73
3ff0d764-8d95-4ef6-8baf-9353bc6ad464,633384,Temp/ Humidity 1,11/18/2022,9,43,42.82% @ 21.5� C,100,"42.82,21.47,8.3,48.4,20.8,13.9",0,964010,FALSE,100,2.73
f1de8373-8149-4f8a-b6aa-0c06c589c97b,633384,Temp/ Humidity 1,11/18/2022,9,43,42.83% @ 21.5� C,100,"42.83,21.52,8.4,48.5,20.8,14",0,964010,FALSE,100,2.73
d61e4850-8a51-4238-9437-f9666a2fd3d9,633384,Temp/ Humidity 1,11/18/2022,9,42,42.29% @ 21.5� C,100,"42.29,21.49,8.2,47.8,20.8,13.9",0,964010,FALSE,100,2.73
24631312-7bab-4fd0-93da-37d5d3445166,633384,Temp/ Humidity 1,11/18/2022,8,42,41.79% @ 21.5� C,100,"41.79,21.52,8,47.3,20.8,13.8",0,964010,FALSE,100,2.73
c81425c4-1403-4a27-bc0d-3a13af76a948,633384,Temp/ Humidity 1,11/18/2022,8,42,42.39% @ 21.4� C,100,"42.39,21.43,8.1,47.8,20.7,13.8",0,964010,FALSE,100,2.73
38ce41cb-407d-4bc2-8a3b-f1f28f7a8e67,633384,Temp/ Humidity 1,11/18/2022,8,42,42.34% @ 21.6� C,100,"42.34,21.6,8.3,48.2,20.9,14",0,964010,FALSE,100,2.73
fc13874c-244a-401e-b4b3-c067b34cc263,633384,Temp/ Humidity 1,11/18/2022,7,42,42.31% @ 21.5� C,100,"42.31,21.52,8.2,47.9,20.8,13.9",0,964010,FALSE,100,2.73
695c4dd2-6969-4aa7-98d0-412e5138a810,633384,Temp/ Humidity 1,11/18/2022,7,43,42.68% @ 21.6� C,100,"42.68,21.58,8.4,48.5,20.9,14",0,964010,FALSE,100,2.74
c0685f8f-5715-4d0b-9fce-833ff1da0eb2,633384,Temp/ Humidity 1,11/18/2022,7,43,42.75% @ 21.6� C,100,"42.75,21.6,8.4,48.7,20.9,14",0,964010,FALSE,100,2.73
456ff5d6-48b3-4a8e-a10a-3f0248c5cb1a,633384,Temp/ Humidity 1,11/18/2022,6,43,43.12% @ 21.7� C,100,"43.12,21.68,8.6,49.3,21,14.2",0,964010,FALSE,100,2.73
bbc1f990-dff6-4a28-9db4-0061ab1bfede,633384,Temp/ Humidity 1,11/18/2022,6,43,43.12% @ 21.7� C,100,"43.12,21.68,8.6,49.3,21,14.2",0,964010,FALSE,100,2.73
67bc3d1a-d39d-4f0c-b9ec-ded00e70e7ad,633384,Temp/ Humidity 1,11/18/2022,6,43,43.12% @ 21.7� C,100,"43.12,21.68,8.6,49.3,21,14.2",0,964010,FALSE,100,2.73
1664d4a2-7a9e-4e6a-83d6-571601532950,633384,Temp/ Humidity 1,11/18/2022,6,44,43.5% @ 21.7� C,100,"43.5,21.65,8.7,49.7,21,14.2",0,964010,FALSE,100,2.73
ab6b3f31-30a0-4203-b456-ffb69502332d,633384,Temp/ Humidity 1,11/18/2022,6,44,44.14% @ 21.4� C,100,"44.14,21.44,8.7,49.8,20.8,14.1",0,964010,FALSE,100,2.73
2b4b4242-0b7b-474f-9e0e-d39bb3b7f70c,633384,Temp/ Humidity 1,11/18/2022,5,44,44.32% @ 21.4� C,100,"44.32,21.43,8.8,49.9,20.8,14.1",0,964010,FALSE,100,2.73
c4347b87-cf67-410d-9fea-72a96a644e75,633384,Temp/ Humidity 1,11/18/2022,5,44,44.4% @ 21.5� C,100,"44.4,21.47,8.9,50.1,20.8,14.2",0,964010,FALSE,100,2.73
14363a28-5987-4bcc-bf8a-d33c5ec1cdb5,633384,Temp/ Humidity 1,11/18/2022,5,44,44.39% @ 21.5� C,100,"44.39,21.49,8.9,50.2,20.9,14.2",0,964010,FALSE,100,2.73
2d072097-7b22-40e9-9ac6-99a18cfb4805,633384,Temp/ Humidity 1,11/18/2022,4,44,44.39% @ 21.5� C,100,"44.39,21.52,8.9,50.3,20.9,14.2",0,964010,FALSE,100,2.73
bf05cb46-3161-46d7-a0a7-4999f3b4bec8,633384,Temp/ Humidity 1,11/18/2022,4,44,44.38% @ 21.5� C,100,"44.38,21.54,8.9,50.3,20.9,14.2",0,964010,FALSE,100,2.73
1572e38b-96cd-42d4-bc17-d9e6b7e6ba54,633384,Temp/ Humidity 1,11/18/2022,4,44,44.39% @ 21.5� C,100,"44.39,21.52,8.9,50.3,20.9,14.2",0,964010,FALSE,100,2.73
