DataMessageGUID,SensorID,Sensor Name,Date,Time,Value,FormattedValue,Battery,Raw Data,Sensor State,GatewayID,Alert Sent,Signal Strength,Voltage
18f1985e-60fb-4f17-b655-989a8c09bb6d,633384,Temp/ Humidity 1,11/14/2022,19,44,43.87% @ 21.7ÔøΩ C,100,"43.87,21.71,8.9,50.3,21.1,14.3",0,964010,FALSE,100,2.73
823a0dca-821e-4c8e-b121-021db70a3510,633384,Temp/ Humidity 1,11/14/2022,19,44,44.19% @ 21.5ÔøΩ C,100,"44.19,21.53,8.8,50.1,20.9,14.2",0,964010,FALSE,100,2.73
a5fbb495-a57c-401c-b148-6507c7d1532b,633384,Temp/ Humidity 1,11/14/2022,18,44,43.97% @ 21.8ÔøΩ C,100,"43.97,21.77,9,50.6,21.2,14.4",0,964010,FALSE,100,2.73
5293a4d2-1d8e-4ef9-86a9-0a2954849d18,633384,Temp/ Humidity 1,11/14/2022,18,44,44.23% @ 21.9ÔøΩ C,100,"44.23,21.88,9.2,51.3,21.3,14.5",0,964010,FALSE,100,2.73
f2a2a5a4-6192-48b7-ab72-cf2179aec049,633384,Temp/ Humidity 1,11/14/2022,18,45,45.22% @ 21.4ÔøΩ C,100,"45.22,21.44,9.1,51,20.8,14.3",0,964010,FALSE,100,2.73
f72b45ed-2959-46b8-8844-25aae96b22fd,633384,Temp/ Humidity 1,11/14/2022,17,45,45.35% @ 21.5ÔøΩ C,100,"45.35,21.52,9.2,51.4,20.9,14.3",0,964010,FALSE,100,2.73
f46ae7c4-207a-4e9d-bea4-c2ee728d96ff,633384,Temp/ Humidity 1,11/14/2022,17,46,45.82% @ 21.7ÔøΩ C,100,"45.82,21.67,9.5,52.4,21.1,14.5",0,964010,FALSE,100,2.73
c6f235a7-6dd2-43bd-814d-09b6c4eef536,633384,Temp/ Humidity 1,11/14/2022,17,47,46.65% @ 21.9ÔøΩ C,100,"46.65,21.85,9.9,54,21.3,14.8",0,964010,FALSE,100,2.73
1520bb0c-afb9-4b91-866e-47d94b5db88f,633384,Temp/ Humidity 1,11/14/2022,16,47,46.78% @ 22ÔøΩ C,100,"46.78,21.98,10.1,54.5,21.5,14.9",0,964010,FALSE,100,2.73
5c939192-af42-4fe2-ac81-e0ac5225bf25,633384,Temp/ Humidity 1,11/14/2022,16,47,47.06% @ 21.9ÔøΩ C,100,"47.06,21.94,10.1,54.7,21.4,15",0,964010,FALSE,100,2.73
96291260-57b1-4af5-89ed-e60b9c802bf8,633384,Temp/ Humidity 1,11/14/2022,16,47,46.77% @ 22ÔøΩ C,100,"46.77,22.01,10.1,54.6,21.5,15",0,964010,FALSE,100,2.73
bb61f2d8-6bef-40ca-b5cb-b83b92561a14,633384,Temp/ Humidity 1,11/14/2022,15,47,46.7% @ 22ÔøΩ C,100,"46.7,22.01,10.1,54.6,21.5,15",0,964010,FALSE,100,2.73
ddfab76a-116e-4313-8577-48cb9b7267af,633384,Temp/ Humidity 1,11/14/2022,15,47,47.43% @ 22ÔøΩ C,100,"47.43,22.01,10.3,55.4,21.5,15.1",0,964010,FALSE,100,2.73
6a3ba60a-771c-47c2-ac05-5253f4a99416,633384,Temp/ Humidity 1,11/14/2022,15,47,47.42% @ 21.9ÔøΩ C,100,"47.42,21.92,10.2,55.1,21.4,15",0,964010,FALSE,100,2.73
548fed61-4adb-46de-b15f-ca344a40ad79,633384,Temp/ Humidity 1,11/14/2022,14,47,47.03% @ 21.9ÔøΩ C,100,"47.03,21.94,10.1,54.7,21.4,14.9",0,964010,FALSE,100,2.73
e68178d6-910d-417e-8241-9e438f6d24b4,633384,Temp/ Humidity 1,11/14/2022,14,47,47.44% @ 22ÔøΩ C,100,"47.44,21.98,10.3,55.3,21.5,15",0,964010,FALSE,100,2.73
784c2704-2388-4f10-ab46-f356e360add2,633384,Temp/ Humidity 1,11/14/2022,14,48,48.04% @ 22.1ÔøΩ C,100,"48.04,22.11,10.6,56.5,21.6,15.2",0,964010,FALSE,100,2.73
4e5dc3f4-c665-419f-aa07-f96166b308fb,633384,Temp/ Humidity 1,11/14/2022,13,48,47.62% @ 22ÔøΩ C,100,"47.62,22.04,10.4,55.7,21.5,15.1",0,964010,FALSE,100,2.73
d95bb611-f5a7-4611-87f0-afdde5d44e6c,633384,Temp/ Humidity 1,11/14/2022,13,48,48.11% @ 22ÔøΩ C,100,"48.11,21.95,10.5,56,21.5,15.1",0,964010,FALSE,100,2.73
0defa9a0-010a-4a83-8192-bc7bdc684529,633384,Temp/ Humidity 1,11/14/2022,13,49,48.85% @ 21.9ÔøΩ C,100,"48.85,21.92,10.7,56.7,21.4,15.2",0,964010,FALSE,100,2.73
547637f8-3ba4-4aa7-bf3d-d970837bcd32,633384,Temp/ Humidity 1,11/14/2022,14,48,47.98% @ 21.8ÔøΩ C,100,"47.98,21.83,10.3,55.4,21.3,15",0,964010,FALSE,100,2.73
f5b50941-744a-4230-88d7-65084f29b87a,633384,Temp/ Humidity 1,11/14/2022,14,48,48.47% @ 21.8ÔøΩ C,100,"48.47,21.8,10.5,55.9,21.3,15",0,964010,FALSE,100,2.73
c4824fac-dbdd-4c43-9242-0ca836a64b17,633384,Temp/ Humidity 1,11/14/2022,14,49,48.5% @ 22ÔøΩ C,100,"48.5,21.95,10.6,56.4,21.5,15.2",0,964010,FALSE,100,2.73
ef329d37-e441-4bc3-be7c-bab3d872b187,633384,Temp/ Humidity 1,11/14/2022,1,49,49.22% @ 21.9ÔøΩ C,100,"49.22,21.87,10.7,57,21.4,15.2",0,964010,FALSE,100,2.73
ca5c1fbf-102c-4d80-8596-ccb04768f280,633384,Temp/ Humidity 1,11/14/2022,1,50,49.83% @ 21.8ÔøΩ C,100,"49.83,21.77,10.8,57.3,21.3,15.2",0,964010,FALSE,100,2.72
4fdf4fa5-e83e-42c0-9218-6cd60bc20633,633384,Temp/ Humidity 1,11/14/2022,1,49,49.42% @ 21.6ÔøΩ C,100,"49.42,21.64,10.6,56.4,21.1,15",0,964010,FALSE,100,2.73
23efea25-5f44-446d-9a50-99f0f4a039a9,633384,Temp/ Humidity 1,11/14/2022,0,48,48.32% @ 22ÔøΩ C,100,"48.32,21.97,10.6,56.3,21.5,15.2",0,964010,FALSE,100,2.6
3d49b3b0-9e67-4174-8565-2e9c0eb56274,633384,Temp/ Humidity 1,11/14/2022,0,50,50.02% @ 22.5ÔøΩ C,100,"50.02,22.53,11.6,60.4,22.1,15.9",0,964010,FALSE,100,2.67
f6a59a11-d8aa-4a10-862d-3fecb509bb7a,633384,Temp/ Humidity 1,11/14/2022,0,51,51.43% @ 22.4ÔøΩ C,100,"51.43,22.42,11.9,61.6,22.1,16",0,964010,FALSE,100,2.65
18eaeef0-11d0-423e-8fe5-c7186f5178e1,633384,Temp/ Humidity 1,11/14/2022,9,55,54.67% @ 21ÔøΩ C,100,"54.67,21.03,11.6,60.1,20.6,15.2",0,964010,FALSE,100,2.57
2258beeb-0a6e-4962-ad22-b3153e1635a7,633384,Temp/ Humidity 1,11/14/2022,9,55,54.71% @ 20.2ÔøΩ C,100,"54.71,20.17,10.8,56.9,19.7,14.5",0,964010,FALSE,100,2.6
3bf7e760-b590-467c-b14b-bcd0398fc73a,633384,Temp/ Humidity 1,11/14/2022,9,52,52.06% @ 19.7ÔøΩ C,100,"52.06,19.73,9.6,52.7,19.1,13.7",0,964010,FALSE,100,2.62
e6d8cb4d-3ac3-40bf-bd2f-e9f7c0fd2e19,633384,Temp/ Humidity 1,11/14/2022,8,52,52.06% @ 19.7ÔøΩ C,100,"52.06,19.73,9.6,52.7,19.1,13.7",0,964010,FALSE,100,2.61
d1693623-1a51-44a4-9acb-003aba230519,633384,Temp/ Humidity 1,11/14/2022,8,53,52.62% @ 19.9ÔøΩ C,100,"52.62,19.87,9.9,53.7,19.3,13.9",0,964010,FALSE,100,2.65
10072e0c-85e3-4e73-9a18-efde53df23bb,633384,Temp/ Humidity 1,11/14/2022,8,56,56.01% @ 17.6ÔøΩ C,100,"56.01,17.61,8.7,49.5,16.9,12.4",0,964010,FALSE,99,2.65
c64a39ed-8424-4cf3-983e-427a0dfd9015,633384,Temp/ Humidity 1,11/14/2022,7,56,55.97% @ 17.5ÔøΩ C,100,"55.97,17.54,8.7,49.2,16.8,12.3",0,964010,FALSE,95,2.65
1fd97f90-93da-4a98-b0d8-e1ace15ec624,633384,Temp/ Humidity 1,11/14/2022,7,56,56.11% @ 17.5ÔøΩ C,100,"56.11,17.53,8.7,49.3,16.8,12.3",0,964010,FALSE,95,2.65
c1b5ed7f-44ba-4323-9b32-61b5ddb09b3a,633384,Temp/ Humidity 1,11/14/2022,7,56,56.38% @ 17.5ÔøΩ C,100,"56.38,17.53,8.8,49.5,16.8,12.4",0,964010,FALSE,99,2.65
662b5c4c-546e-4950-940a-fbf750e25065,633384,Temp/ Humidity 1,11/14/2022,6,57,56.57% @ 17.5ÔøΩ C,100,"56.57,17.54,8.8,49.7,16.8,12.4",0,964010,FALSE,98,2.65
9bfb1ff1-b198-4c15-97c9-60a297a356cc,633384,Temp/ Humidity 1,11/14/2022,6,57,56.79% @ 17.5ÔøΩ C,100,"56.79,17.53,8.9,49.9,16.8,12.4",0,964010,FALSE,96,2.65
c917e390-fda3-4479-9eaa-2b60fd5ab123,633384,Temp/ Humidity 1,11/14/2022,6,57,57.08% @ 17.5ÔøΩ C,100,"57.08,17.54,9,50.2,16.8,12.4",0,964010,FALSE,98,2.65
4e85c3db-455d-41f7-a203-af7b2212d461,633384,Temp/ Humidity 1,11/14/2022,5,57,57.26% @ 17.6ÔøΩ C,100,"57.26,17.56,9,50.4,16.9,12.5",0,964010,FALSE,97,2.65
940e771a-2bdc-437a-bb1c-f7ceb28bccc1,633384,Temp/ Humidity 1,11/14/2022,5,58,57.52% @ 17.5ÔøΩ C,100,"57.52,17.53,9.1,50.5,16.8,12.5",0,964010,FALSE,98,2.65
5cf4a548-af49-47bc-97eb-a67c5094a2a7,633384,Temp/ Humidity 1,11/14/2022,5,58,57.71% @ 17.5ÔøΩ C,100,"57.71,17.54,9.1,50.7,16.9,12.5",0,964010,FALSE,98,2.65
f4e6f8f4-225a-4f37-9e57-bb00ba0d8f98,633384,Temp/ Humidity 1,11/14/2022,4,58,57.97% @ 17.5ÔøΩ C,100,"57.97,17.54,9.2,51,16.9,12.6",0,964010,FALSE,96,2.65
f66d1bc9-a838-4adc-92e2-40bb4f07c904,633384,Temp/ Humidity 1,11/14/2022,4,58,58.19% @ 17.6ÔøΩ C,100,"58.19,17.57,9.3,51.3,16.9,12.6",0,964010,FALSE,98,2.65
ec543c43-3ae0-4879-a192-8f52f0b623d3,633384,Temp/ Humidity 1,11/14/2022,4,58,58.35% @ 17.6ÔøΩ C,100,"58.35,17.56,9.3,51.4,16.9,12.6",0,964010,FALSE,97,2.65
d2a5f757-217d-49a2-80a4-de1ddfe47462,633384,Temp/ Humidity 1,11/14/2022,3,59,58.5% @ 17.6ÔøΩ C,100,"58.5,17.56,9.3,51.5,16.9,12.6",0,964010,FALSE,98,2.65
3b0afd25-a2e2-4327-8709-5fe1b73424c2,633384,Temp/ Humidity 1,11/14/2022,3,59,58.65% @ 17.5ÔøΩ C,100,"58.65,17.53,9.3,51.5,16.9,12.6",0,964010,FALSE,97,2.65
75c021ac-d399-466b-b0eb-24a6946b90c9,633384,Temp/ Humidity 1,11/14/2022,3,59,58.73% @ 17.6ÔøΩ C,100,"58.73,17.56,9.4,51.7,16.9,12.7",0,964010,FALSE,96,2.65
119a561a-c8c5-4fb6-bcee-d77a71c248f1,633384,Temp/ Humidity 1,11/14/2022,2,59,58.77% @ 17.5ÔøΩ C,100,"58.77,17.54,9.4,51.7,16.9,12.6",0,964010,FALSE,98,2.65
33e289b4-bde6-43dc-951d-fbc0065b10b3,633384,Temp/ Humidity 1,11/14/2022,2,59,58.79% @ 17.5ÔøΩ C,100,"58.79,17.5,9.4,51.6,16.8,12.6",0,964010,FALSE,98,2.65
3d87ccc7-5c7d-4cec-b147-1d82dd64bb39,633384,Temp/ Humidity 1,11/14/2022,2,59,58.74% @ 17.5ÔøΩ C,100,"58.74,17.51,9.4,51.5,16.9,12.6",0,964010,FALSE,96,2.65
22755e80-d665-4f27-8fb2-92de7ad9284e,633384,Temp/ Humidity 1,11/14/2022,1,59,58.64% @ 17.5ÔøΩ C,100,"58.64,17.5,9.3,51.4,16.8,12.6",0,964010,FALSE,96,2.65
0ac902cc-f9a2-4722-ade1-09a4a0890f88,633384,Temp/ Humidity 1,11/14/2022,1,58,58.44% @ 17.5ÔøΩ C,100,"58.44,17.5,9.3,51.2,16.8,12.6",0,964010,FALSE,97,2.65
29d60b59-a4c3-43c6-8494-d96b5ef4084e,633384,Temp/ Humidity 1,11/14/2022,1,58,58.23% @ 17.5ÔøΩ C,100,"58.23,17.53,9.2,51.2,16.9,12.6",0,964010,FALSE,98,2.65
cd4fd07e-3b98-4f89-8740-d0594f9ab28a,633384,Temp/ Humidity 1,11/14/2022,2,58,57.94% @ 17.5ÔøΩ C,100,"57.94,17.51,9.1,50.8,16.8,12.5",0,964010,FALSE,98,2.65
e503f477-39af-444b-974d-b51c2893d660,633384,Temp/ Humidity 1,11/14/2022,2,58,57.75% @ 17.6ÔøΩ C,100,"57.75,17.56,9.1,50.8,16.9,12.6",0,964010,FALSE,97,2.65
ac212a42-da1e-47f7-a24f-2fff17505d8f,633384,Temp/ Humidity 1,11/14/2022,2,58,57.59% @ 17.6ÔøΩ C,100,"57.59,17.56,9.1,50.7,16.9,12.5",0,964010,FALSE,98,2.65
913e22ed-9b2e-479f-a98e-c88f3ab15111,683654,Temp/ Humidity 2,11/14/2022,13,49,48.81% @ 19.7∞ C,100,"48.81,19.65,8.6,49.1,18.9,13.2",0,964010,FALSE,100,2.65
e5bb4256-b832-4a86-b850-b325f75c0066,683654,Temp/ Humidity 2,11/14/2022,13,49,48.76% @ 19.7∞ C,100,"48.76,19.7,8.6,49.2,19,13.3",0,964010,FALSE,100,2.65
2900afbc-6afd-4ac7-8afc-1098c982ac4d,683654,Temp/ Humidity 2,11/14/2022,13,49,48.62% @ 19.8∞ C,100,"48.62,19.75,8.6,49.2,19.1,13.3",0,964010,FALSE,100,2.65
5f6fba25-ad89-47c2-bab0-572245312bf1,683654,Temp/ Humidity 2,11/14/2022,12,49,48.68% @ 19.8∞ C,100,"48.68,19.76,8.7,49.3,19.1,13.3",0,964010,FALSE,100,2.65
7e7f9d8a-6ac7-4aa6-a417-a4703e96ba91,683654,Temp/ Humidity 2,11/14/2022,12,49,48.67% @ 19.8∞ C,100,"48.67,19.8,8.7,49.5,19.1,13.4",0,964010,FALSE,100,2.65
ef85115f-9489-417a-8ed4-f4b4243e54ae,683654,Temp/ Humidity 2,11/14/2022,12,49,48.5% @ 19.8∞ C,100,"48.5,19.76,8.6,49.2,19.1,13.3",0,964010,FALSE,100,2.65
15f93ae4-82bd-430e-b239-67f70be9d541,683654,Temp/ Humidity 2,11/14/2022,21,48,48.27% @ 19.8∞ C,100,"48.27,19.76,8.5,48.9,19.1,13.3",0,964010,FALSE,100,2.65
afa5c395-5f55-4623-8e7a-bab08e0a9205,683654,Temp/ Humidity 2,11/14/2022,21,48,48.22% @ 19.8∞ C,100,"48.22,19.8,8.5,49,19.1,13.3",0,964010,FALSE,100,2.65
186fb68c-9302-4cb1-90ce-0c86a0def107,683654,Temp/ Humidity 2,11/14/2022,21,48,48.18% @ 19.8∞ C,100,"48.18,19.8,8.5,49,19.1,13.3",0,964010,FALSE,100,2.65
17d50766-8fd6-4a71-b004-15ef219e0fe3,683654,Temp/ Humidity 2,11/14/2022,20,48,48.2% @ 19.9∞ C,100,"48.2,19.86,8.6,49.2,19.2,13.3",0,964010,FALSE,100,2.65
df3e2f16-71b1-460c-ac43-5a6d454948de,683654,Temp/ Humidity 2,11/14/2022,20,48,48.18% @ 19.9∞ C,100,"48.18,19.91,8.6,49.3,19.2,13.4",0,964010,FALSE,100,2.65
32e036db-da26-4d56-89fb-c70ba122e7c5,683654,Temp/ Humidity 2,11/14/2022,20,48,48.27% @ 19.9∞ C,100,"48.27,19.89,8.6,49.3,19.2,13.4",0,964010,FALSE,100,2.65
f92592f1-249e-46b6-9a1b-0a7c613966d0,683654,Temp/ Humidity 2,11/14/2022,19,48,48.3% @ 19.9∞ C,100,"48.3,19.89,8.7,49.4,19.2,13.4",0,964010,FALSE,100,2.65
d3c59e57-c33c-4717-9356-59b20e33f4c0,683654,Temp/ Humidity 2,11/14/2022,19,48,48.33% @ 19.9∞ C,100,"48.33,19.94,8.7,49.5,19.3,13.4",0,964010,FALSE,100,2.66
7d623394-29a8-47b4-b93f-908d584ce6b7,683654,Temp/ Humidity 2,11/14/2022,19,49,48.56% @ 20∞ C,100,"48.56,19.97,8.8,49.9,19.3,13.5",0,964010,FALSE,100,2.66
e421af9d-47de-48a5-a6ac-e7ec0bd18508,683654,Temp/ Humidity 2,11/14/2022,18,49,48.7% @ 20∞ C,100,"48.7,20.04,8.9,50.2,19.4,13.6",0,964010,FALSE,100,2.66
5c9be3e2-1957-40b0-b404-1e2b13d4cf93,683654,Temp/ Humidity 2,11/14/2022,18,49,48.77% @ 20.1∞ C,100,"48.77,20.07,9,50.4,19.4,13.6",0,964010,FALSE,100,2.66
819224a2-d25b-49fe-9f04-69e8f22c0fb5,683654,Temp/ Humidity 2,11/14/2022,18,49,48.88% @ 20.1∞ C,100,"48.88,20.08,9,50.6,19.4,13.6",0,964010,FALSE,100,2.66
710abaec-0c26-4b0f-be9e-62db0fa0415f,683654,Temp/ Humidity 2,11/14/2022,17,49,48.7% @ 20.2∞ C,100,"48.7,20.2,9.1,50.8,19.5,13.7",0,964010,FALSE,100,2.66
66bcac37-a507-4018-b33d-587531284d19,683654,Temp/ Humidity 2,11/14/2022,17,49,49.02% @ 20.2∞ C,100,"49.02,20.2,9.2,51.1,19.6,13.7",0,964010,FALSE,100,2.66
73513571-db70-4053-a3c6-9728c2e5762b,683654,Temp/ Humidity 2,11/14/2022,17,49,49.42% @ 20.2∞ C,100,"49.42,20.2,9.3,51.5,19.6,13.8",0,964010,FALSE,100,2.66
0b9994ec-9d67-4c45-af37-56527a9b84d4,683654,Temp/ Humidity 2,11/14/2022,16,50,50.02% @ 20.4∞ C,100,"50.02,20.35,9.6,52.6,19.7,14",0,964010,FALSE,100,2.66
d8429a10-028e-425a-8994-8daa0b2389d8,683654,Temp/ Humidity 2,11/14/2022,16,50,49.93% @ 20.3∞ C,100,"49.93,20.31,9.5,52.4,19.7,14",0,964010,FALSE,100,2.66
cb63d145-263e-47ff-ab1d-227ee32184f4,683654,Temp/ Humidity 2,11/14/2022,16,51,50.72% @ 20.3∞ C,100,"50.72,20.34,9.8,53.3,19.8,14.1",0,964010,FALSE,100,2.67
a2b54af8-71ff-4c03-9aef-d2542e535809,683654,Temp/ Humidity 2,11/14/2022,15,50,50.13% @ 20.6∞ C,100,"50.13,20.55,9.8,53.4,20,14.2",0,964010,FALSE,100,2.66
c05c5f8f-546f-4a2e-bc7e-6604c8b16272,683654,Temp/ Humidity 2,11/14/2022,15,50,49.56% @ 20.6∞ C,100,"49.56,20.56,9.7,52.8,20,14.1",0,964010,FALSE,100,2.67
eebc2fa8-5cbf-4164-bd1a-1cff84026c44,683654,Temp/ Humidity 2,11/14/2022,15,50,50.14% @ 20.6∞ C,100,"50.14,20.55,9.8,53.4,20,14.2",0,964010,FALSE,100,2.67
9c266b61-d14d-4983-a6c4-37f510fc1175,683654,Temp/ Humidity 2,11/14/2022,14,50,50.4% @ 20.7∞ C,100,"50.4,20.68,10,54.2,20.1,14.3",0,964010,FALSE,100,2.67
81d606cc-67ca-4bf8-8b38-f0d0b6b090bd,683654,Temp/ Humidity 2,11/14/2022,14,50,49.99% @ 20.7∞ C,100,"49.99,20.71,9.9,53.8,20.1,14.3",0,964010,FALSE,100,2.67
4e69268b-3124-43ba-a501-bfa48be91803,683654,Temp/ Humidity 2,11/14/2022,14,51,51.29% @ 20.7∞ C,100,"51.29,20.66,10.3,55,20.1,14.4",0,964010,FALSE,100,2.67
d2ab70d2-a3ed-4f60-8386-62805b14aced,683654,Temp/ Humidity 2,11/14/2022,13,51,50.9% @ 20.9∞ C,100,"50.9,20.85,10.3,55.3,20.3,14.6",0,964010,FALSE,100,2.67
66116dfb-cd4e-4cd4-a391-04b628e0b216,683654,Temp/ Humidity 2,11/14/2022,13,51,50.73% @ 20.8∞ C,100,"50.73,20.79,10.2,54.9,20.2,14.5",0,964010,FALSE,100,2.67
beda41d5-c3f9-4d7d-87eb-efc23b507b10,683654,Temp/ Humidity 2,11/14/2022,13,51,51.13% @ 20.8∞ C,100,"51.13,20.75,10.3,55.2,20.2,14.5",0,964010,FALSE,100,2.67
17e568ba-0b12-41c3-9dff-1b72a0e1ad2b,683654,Temp/ Humidity 2,11/14/2022,14,51,50.77% @ 20.8∞ C,100,"50.77,20.78,10.2,54.9,20.2,14.5",0,964010,FALSE,100,2.67
3883e3ea-2e04-46ef-9390-71482310855f,683654,Temp/ Humidity 2,11/14/2022,14,51,50.7% @ 20.7∞ C,100,"50.7,20.73,10.1,54.6,20.2,14.4",0,964010,FALSE,100,2.67
996ae60c-cf9c-447c-bc55-3f1ea27adbfa,683654,Temp/ Humidity 2,11/14/2022,14,51,50.57% @ 20.7∞ C,100,"50.57,20.68,10.1,54.3,20.1,14.4",0,964010,FALSE,100,2.67
c1ed1af7-821e-4744-bbf3-304a5cfd1119,683654,Temp/ Humidity 2,11/14/2022,1,50,50.26% @ 20.7∞ C,100,"50.26,20.73,10,54.2,20.2,14.4",0,964010,FALSE,100,2.67
475b8544-436e-45fa-a303-ae6064717cf3,683654,Temp/ Humidity 2,11/14/2022,1,51,50.52% @ 20.6∞ C,100,"50.52,20.63,10,54.1,20.1,14.3",0,964010,FALSE,100,2.67
f569c399-44da-4521-ac6b-98fb4cdaf874,683654,Temp/ Humidity 2,11/14/2022,1,52,51.6% @ 20.6∞ C,100,"51.6,20.56,10.3,55,20,14.4",0,964010,FALSE,100,2.68
f16520d2-b9d0-4684-9c87-0590f251db06,683654,Temp/ Humidity 2,11/14/2022,0,50,50.23% @ 20.7∞ C,100,"50.23,20.68,10,54,20.1,14.3",0,964010,FALSE,100,2.83
692c8110-1d8b-4e34-99b5-8e118620dab4,683654,Temp/ Humidity 2,11/14/2022,0,46,45.86% @ 25∞ C,100,"45.86,25.01,12.5,64.6,24.8,17.4",0,964010,FALSE,93,2.81
80c4d70b-9c70-4845-b8d3-927556547ca7,683654,Temp/ Humidity 2,11/14/2022,0,49,48.79% @ 22.3∞ C,100,"48.79,22.3,11,58,21.9,15.5",0,964010,FALSE,100,2.76
a7ae9019-0643-4722-aa4d-1b410061d5d9,683654,Temp/ Humidity 2,11/14/2022,9,55,54.66% @ 21.8∞ C,100,"54.66,21.76,12.2,62.9,21.4,15.9",0,964010,FALSE,100,2.7
0b1ed1de-8ba3-4243-a84a-6a4c131d7e03,683654,Temp/ Humidity 2,11/14/2022,9,53,52.51% @ 20.6∞ C,100,"52.51,20.63,10.6,56.2,20.1,14.6",0,964010,FALSE,100,2.68
077fed4a-8382-4f81-b408-e90427eb00b7,683654,Temp/ Humidity 2,11/14/2022,9,55,54.7% @ 20∞ C,100,"54.7,20.03,10.6,56.4,19.5,14.4",0,964010,FALSE,100,2.76
4bcde498-a74c-4807-9062-f8fff254934f,683654,Temp/ Humidity 2,11/14/2022,8,52,51.51% @ 19.7∞ C,100,"51.51,19.72,9.5,52.1,19.1,13.7",0,964010,FALSE,100,2.76
0e0887c9-08fe-4319-a5c1-fcc4a76df04a,683654,Temp/ Humidity 2,11/14/2022,8,52,51.68% @ 19.8∞ C,100,"51.68,19.83,9.6,52.6,19.2,13.8",0,964010,FALSE,100,2.78
21d154a3-921d-49c4-9f2d-1d1f734825bf,683654,Temp/ Humidity 2,11/14/2022,8,53,52.77% @ 19.4∞ C,100,"52.77,19.44,9.6,52.4,18.8,13.6",0,964010,FALSE,100,2.74
5bceccc9-45fe-4fc6-9ed0-71fb31a99b9f,683654,Temp/ Humidity 2,11/14/2022,7,52,52.22% @ 19.1∞ C,100,"52.22,19.14,9.1,50.9,18.5,13.2",0,964010,FALSE,100,2.74
fa277012-8390-4f76-abf0-46b10dcd9cb1,683654,Temp/ Humidity 2,11/14/2022,7,53,52.55% @ 18.9∞ C,100,"52.55,18.86,9,50.3,18.2,13",0,964010,FALSE,100,2.73
7ecd1bca-2ec0-44c5-8be9-f106eaddbc85,683654,Temp/ Humidity 2,11/14/2022,7,54,53.91% @ 18∞ C,100,"53.91,18,8.5,48.8,17.3,12.5",0,964010,FALSE,100,2.72
