DataMessageGUID,SensorID,Sensor Name,Date,Time,Value,FormattedValue,Battery,Raw Data,Sensor State,GatewayID,Alert Sent,Signal Strength,Voltage
cfd14076-eb3f-4168-9557-632b0d0fdb80,633384,Temp/ Humidity 1,11/15/2022,18,48,47.97% @ 22.1ÔøΩ C,100,"47.97,22.08,10.6,56.3,21.6,15.2",0,964010,FALSE,100,2.74
4dce5e10-0b3d-4155-b8ad-14049dec7e62,633384,Temp/ Humidity 1,11/15/2022,18,49,48.76% @ 22.2ÔøΩ C,100,"48.76,22.19,10.9,57.6,21.7,15.4",0,964010,FALSE,100,2.73
d35f56a0-8919-4eca-8ad7-a24b90978363,633384,Temp/ Humidity 1,11/15/2022,18,50,50.48% @ 22.3ÔøΩ C,100,"50.48,22.25,11.5,59.9,21.8,15.7",0,964010,FALSE,100,2.73
87cdc9b1-3423-4f65-98e6-0e3afb82d3a1,633384,Temp/ Humidity 1,11/15/2022,17,50,49.54% @ 22.2ÔøΩ C,100,"49.54,22.21,11.2,58.6,21.8,15.5",0,964010,FALSE,100,2.73
56b76d8d-cdf6-479f-b871-84c712d9ff97,633384,Temp/ Humidity 1,11/15/2022,17,51,50.97% @ 22.4ÔøΩ C,100,"50.97,22.39,11.8,61,22,15.9",0,964010,FALSE,100,2.74
c1f303f8-b206-442a-a938-dc9437e92519,633384,Temp/ Humidity 1,11/15/2022,17,51,50.68% @ 22.4ÔøΩ C,100,"50.68,22.36,11.6,60.5,22,15.8",0,964010,FALSE,100,2.74
32cd9f88-ff51-4c7d-9bc5-88ad359aa19f,633384,Temp/ Humidity 1,11/15/2022,16,51,51.48% @ 22.5ÔøΩ C,100,"51.48,22.48,12,61.9,22.1,16",0,964010,FALSE,100,2.73
915e3a77-ad33-47c6-aa51-04855c5647c7,633384,Temp/ Humidity 1,11/15/2022,16,52,52.05% @ 22.4ÔøΩ C,100,"52.05,22.41,12.1,62.4,22.1,16.1",0,964010,FALSE,100,2.74
5962bf6a-25a0-45f2-829d-feaf0fd72ae3,633384,Temp/ Humidity 1,11/15/2022,16,52,51.56% @ 22.3ÔøΩ C,100,"51.56,22.34,11.9,61.5,22,15.9",0,964010,FALSE,100,2.74
c165e6e7-16f4-47a1-8787-b85f8f151f8b,633384,Temp/ Humidity 1,11/15/2022,15,52,51.63% @ 22.4ÔøΩ C,100,"51.63,22.36,11.9,61.7,22,16",0,964010,FALSE,100,2.73
8ad3eed5-4702-46e3-9cb8-911a9f6014ab,633384,Temp/ Humidity 1,11/15/2022,15,53,52.71% @ 22.3ÔøΩ C,100,"52.71,22.28,12.2,62.6,21.9,16",0,964010,FALSE,100,2.74
4c290adb-e597-439e-bc5d-1c5536bafb5a,633384,Temp/ Humidity 1,11/15/2022,15,53,52.71% @ 22.4ÔøΩ C,100,"52.71,22.35,12.2,62.9,22,16.1",0,964010,FALSE,100,2.73
e3026e0e-ddb6-468a-9c6b-95dbd39d613a,633384,Temp/ Humidity 1,11/15/2022,14,52,52.38% @ 22.3ÔøΩ C,100,"52.38,22.34,12.1,62.5,22,16",0,964010,FALSE,100,2.73
52194c80-38cf-4902-96b5-97d5dd292a1b,633384,Temp/ Humidity 1,11/15/2022,14,52,52.38% @ 22.3ÔøΩ C,100,"52.38,22.25,12,62.1,21.9,16",0,964010,FALSE,100,2.73
fae6ab60-b08f-4210-b20a-9ccaf970e7bf,633384,Temp/ Humidity 1,11/15/2022,14,52,51.77% @ 22.2ÔøΩ C,100,"51.77,22.23,11.8,61.3,21.9,15.9",0,964010,FALSE,100,2.73
380386b0-ad40-491d-8ece-d076b8b1d4b1,633384,Temp/ Humidity 1,11/15/2022,13,51,51.28% @ 22.3ÔøΩ C,100,"51.28,22.27,11.7,60.9,21.9,15.8",0,964010,FALSE,100,2.73
075850ca-fc4a-46ff-846b-7411b8bdd63c,633384,Temp/ Humidity 1,11/15/2022,13,52,51.89% @ 22.2ÔøΩ C,100,"51.89,22.23,11.9,61.5,21.9,15.9",0,964010,FALSE,100,2.73
3f266b09-8c1b-49fb-879c-5428870e807e,633384,Temp/ Humidity 1,11/15/2022,13,52,51.66% @ 22.1ÔøΩ C,100,"51.66,22.11,11.7,60.7,21.7,15.8",0,964010,FALSE,100,2.74
16a7fe60-9def-47fe-9658-7cf201f17ab7,633384,Temp/ Humidity 1,11/15/2022,14,52,51.65% @ 22.2ÔøΩ C,100,"51.65,22.16,11.7,60.9,21.8,15.8",0,964010,FALSE,100,2.73
7dde38f5-d573-4a68-b171-0c856c9e8319,633384,Temp/ Humidity 1,11/15/2022,14,52,51.7% @ 22.1ÔøΩ C,100,"51.7,22.07,11.7,60.6,21.7,15.7",0,964010,FALSE,100,2.73
470822ce-58a0-49f4-9ce3-a7e90c0b461c,633384,Temp/ Humidity 1,11/15/2022,14,51,51.08% @ 22ÔøΩ C,100,"51.08,21.97,11.4,59.5,21.6,15.6",0,964010,FALSE,100,2.73
2b85b3f7-93d8-42be-817f-b79209ad703e,633384,Temp/ Humidity 1,11/15/2022,1,50,50.33% @ 21.9ÔøΩ C,100,"50.33,21.88,11.1,58.3,21.4,15.4",0,964010,FALSE,100,2.73
dc176263-eb21-43be-b8e5-c7e0387b8ccd,633384,Temp/ Humidity 1,11/15/2022,1,50,50.38% @ 21.7ÔøΩ C,100,"50.38,21.73,11,57.8,21.3,15.2",0,964010,FALSE,100,2.73
2fe433b3-6bb7-4566-8a13-63ab1929c848,633384,Temp/ Humidity 1,11/15/2022,1,50,50.22% @ 21.8ÔøΩ C,100,"50.22,21.76,11,57.8,21.3,15.2",0,964010,FALSE,100,2.73
eb6c0d65-9f73-420b-b1b3-82c0e48ab107,633384,Temp/ Humidity 1,11/15/2022,0,50,50.01% @ 21.7ÔøΩ C,100,"50.01,21.68,10.8,57.2,21.2,15.2",0,964010,FALSE,100,2.73
e1f98a61-8938-4d7d-bccf-616240f89c89,633384,Temp/ Humidity 1,11/15/2022,0,50,50.11% @ 21.5ÔøΩ C,100,"50.11,21.52,10.7,56.8,21,15",0,964010,FALSE,100,2.73
6a504445-1885-466a-a573-7ecb8d866cb8,633384,Temp/ Humidity 1,11/15/2022,0,49,48.85% @ 21.4ÔøΩ C,100,"48.85,21.39,10.2,54.9,20.9,14.7",0,964010,FALSE,100,2.73
895948cf-4036-42b6-9afc-b203a1c86078,633384,Temp/ Humidity 1,11/15/2022,9,48,47.87% @ 21.3ÔøΩ C,100,"47.87,21.33,9.8,53.6,20.8,14.5",0,964010,FALSE,100,2.72
043d82f4-ff88-4531-90a6-5a0c64622547,633384,Temp/ Humidity 1,11/15/2022,9,48,47.66% @ 21.3ÔøΩ C,100,"47.66,21.29,9.7,53.2,20.7,14.5",0,964010,FALSE,100,2.73
f0946cf1-cb8a-4912-ac1e-4a83bd96611f,633384,Temp/ Humidity 1,11/15/2022,9,44,44.35% @ 21.3ÔøΩ C,100,"44.35,21.28,8.7,49.5,20.6,14",0,964010,FALSE,100,2.73
57fd4605-8a53-44a5-95d3-344444daf1b6,633384,Temp/ Humidity 1,11/15/2022,8,43,43.08% @ 21ÔøΩ C,100,"43.08,21.02,8,47.3,20.3,13.6",0,964010,FALSE,100,2.73
9eac76ab-fbb4-4c88-8b7d-b1b51669601b,633384,Temp/ Humidity 1,11/15/2022,8,42,41.9% @ 21.2ÔøΩ C,100,"41.9,21.19,7.7,46.5,20.5,13.6",0,964010,FALSE,100,2.73
7b1327b3-5476-4d25-bbb2-16d1e760f94b,633384,Temp/ Humidity 1,11/15/2022,8,42,41.84% @ 21.5ÔøΩ C,100,"41.84,21.46,8,47.2,20.8,13.8",0,964010,FALSE,100,2.73
8afaa3ab-bc39-469e-9140-eefff397df09,633384,Temp/ Humidity 1,11/15/2022,7,43,42.58% @ 21.2ÔøΩ C,100,"42.58,21.15,7.9,47.1,20.4,13.6",0,964010,FALSE,100,2.72
49fa5f02-7f5a-4fc9-8fc9-02fb218917e0,633384,Temp/ Humidity 1,11/15/2022,7,43,42.66% @ 21ÔøΩ C,100,"42.66,21.01,7.8,46.8,20.3,13.5",0,964010,FALSE,100,2.73
25536e22-7b7e-4eea-bd29-1dbe0e009e31,633384,Temp/ Humidity 1,11/15/2022,7,43,42.52% @ 21.3ÔøΩ C,100,"42.52,21.33,8.1,47.6,20.6,13.8",0,964010,FALSE,100,2.72
fc53561d-3fed-44c4-b136-7b4b9f71f610,633384,Temp/ Humidity 1,11/15/2022,6,43,42.67% @ 21.2ÔøΩ C,100,"42.67,21.18,8,47.3,20.5,13.7",0,964010,FALSE,100,2.72
59c9d632-f6c7-4e9f-918b-78f8262b156e,633384,Temp/ Humidity 1,11/15/2022,6,43,43.06% @ 21.2ÔøΩ C,100,"43.06,21.15,8.1,47.7,20.4,13.7",0,964010,FALSE,100,2.72
6224d1a8-2bf9-4445-8051-a22c990be2c9,633384,Temp/ Humidity 1,11/15/2022,6,45,44.54% @ 20.6ÔøΩ C,100,"44.54,20.61,8.1,47.6,19.9,13.5",0,964010,FALSE,100,2.72
6a48da73-004f-4a22-80fc-8e098c8d9f33,633384,Temp/ Humidity 1,11/15/2022,5,45,45.13% @ 20.7ÔøΩ C,100,"45.13,20.67,8.4,48.5,20,13.6",0,964010,FALSE,100,2.72
1c1a0472-b140-42ee-b43e-c65d87d47d05,633384,Temp/ Humidity 1,11/15/2022,5,45,45.33% @ 20.7ÔøΩ C,100,"45.33,20.72,8.5,48.8,20,13.7",0,964010,FALSE,100,2.72
cfa0e95b-7ce1-4e56-9cdd-8ce4961245a4,633384,Temp/ Humidity 1,11/15/2022,5,45,45.41% @ 20.8ÔøΩ C,100,"45.41,20.75,8.5,49,20.1,13.7",0,964010,FALSE,100,2.72
94bb0496-14cb-4f87-ae02-6461663679cf,633384,Temp/ Humidity 1,11/15/2022,4,46,45.55% @ 20.8ÔøΩ C,100,"45.55,20.78,8.6,49.3,20.1,13.8",0,964010,FALSE,100,2.72
50400478-c61c-4c8c-b552-1500477084b7,633384,Temp/ Humidity 1,11/15/2022,4,46,45.52% @ 20.8ÔøΩ C,100,"45.52,20.78,8.6,49.2,20.1,13.8",0,964010,FALSE,100,2.72
b61cd628-c19e-4e99-9fab-1c351306666e,633384,Temp/ Humidity 1,11/15/2022,4,45,45.48% @ 20.8ÔøΩ C,100,"45.48,20.81,8.6,49.3,20.1,13.8",0,964010,FALSE,100,2.72
50b173ee-a07f-42b7-98bc-e94d08fb4c8d,633384,Temp/ Humidity 1,11/15/2022,3,45,45.38% @ 20.8ÔøΩ C,100,"45.38,20.82,8.6,49.2,20.1,13.8",0,964010,FALSE,100,2.72
d412a478-7d2b-47d5-9845-25a7c1cf5608,633384,Temp/ Humidity 1,11/15/2022,3,45,45.32% @ 20.8ÔøΩ C,100,"45.32,20.82,8.6,49.1,20.1,13.8",0,964010,FALSE,100,2.72
6f0a889c-c2b6-42a7-aa2b-1518aeaa9824,633384,Temp/ Humidity 1,11/15/2022,3,45,45.22% @ 20.9ÔøΩ C,100,"45.22,20.86,8.6,49.1,20.2,13.8",0,964010,FALSE,100,2.72
c7e3009a-600a-49e4-baf7-2d839bb3b423,633384,Temp/ Humidity 1,11/15/2022,2,45,45.13% @ 20.9ÔøΩ C,100,"45.13,20.86,8.5,49,20.2,13.8",0,964010,FALSE,100,2.72
a127a6d8-205f-496e-a072-090cabd444c5,633384,Temp/ Humidity 1,11/15/2022,2,45,45.09% @ 20.9ÔøΩ C,100,"45.09,20.88,8.5,49.1,20.2,13.8",0,964010,FALSE,100,2.72
240c6810-36d6-4ac4-b561-57b47a9a5431,633384,Temp/ Humidity 1,11/15/2022,2,45,45.02% @ 20.9ÔøΩ C,100,"45.02,20.89,8.5,49,20.2,13.8",0,964010,FALSE,100,2.72
029fed40-c2af-490b-b6e2-89d761fac570,633384,Temp/ Humidity 1,11/15/2022,1,45,45.02% @ 20.9ÔøΩ C,100,"45.02,20.92,8.6,49.1,20.2,13.8",0,964010,FALSE,100,2.72
b24a210f-3b96-41f5-81c7-cf9bf96c865d,633384,Temp/ Humidity 1,11/15/2022,1,45,44.98% @ 21ÔøΩ C,100,"44.98,20.95,8.6,49.2,20.3,13.8",0,964010,FALSE,100,2.72
c9ead561-f575-440d-9497-d6f56094f4ec,633384,Temp/ Humidity 1,11/15/2022,1,45,45% @ 21ÔøΩ C,100,"45,20.96,8.6,49.2,20.3,13.8",0,964010,FALSE,100,2.72
824badcf-493b-45ac-8820-e4023e303068,633384,Temp/ Humidity 1,11/15/2022,2,45,45.03% @ 21ÔøΩ C,100,"45.03,20.99,8.6,49.3,20.3,13.8",0,964010,FALSE,100,2.72
b4899e6b-5948-4396-8d4e-4ff14c25107d,633384,Temp/ Humidity 1,11/15/2022,2,45,44.97% @ 21.1ÔøΩ C,100,"44.97,21.05,8.7,49.5,20.4,13.9",0,964010,FALSE,100,2.72
f20191af-b665-4410-9ecf-7832a5c1501d,633384,Temp/ Humidity 1,11/15/2022,2,45,44.91% @ 21.1ÔøΩ C,100,"44.91,21.06,8.6,49.4,20.4,13.9",0,964010,FALSE,100,2.72
24a036e0-c528-4c89-8049-b9c986cf41db,683654,Temp/ Humidity 2,11/15/2022,13,47,47.17% @ 19.4∞ C,100,"47.17,19.35,7.8,46.6,18.6,12.8",0,964010,FALSE,100,2.62
7c98764d-9557-44fa-8151-defba7d4d435,683654,Temp/ Humidity 2,11/15/2022,13,47,47.13% @ 19.5∞ C,100,"47.13,19.45,7.9,46.8,18.7,12.8",0,964010,FALSE,100,2.63
252715ae-8c94-43cf-ab31-ae79aab26da0,683654,Temp/ Humidity 2,11/15/2022,13,47,47.2% @ 19.5∞ C,100,"47.2,19.52,8,47.1,18.8,12.9",0,964010,FALSE,100,2.62
8087031d-739f-49d4-a0ab-8194ccf7e292,683654,Temp/ Humidity 2,11/15/2022,12,47,47.34% @ 19.6∞ C,100,"47.34,19.55,8.1,47.3,18.8,13",0,964010,FALSE,100,2.63
d6499ff6-1ff8-4a9a-bf19-8dfeb34fb634,683654,Temp/ Humidity 2,11/15/2022,12,47,47.39% @ 19.6∞ C,100,"47.39,19.59,8.1,47.5,18.8,13",0,964010,FALSE,100,2.63
ccd8fb8b-8d5d-4201-943c-954b05ae8308,683654,Temp/ Humidity 2,11/15/2022,12,47,47.34% @ 19.8∞ C,100,"47.34,19.75,8.2,48,19,13.1",0,964010,FALSE,100,2.63
d2bec9f3-b483-464a-bca0-9f8f5d9c7004,683654,Temp/ Humidity 2,11/15/2022,21,48,47.88% @ 19.8∞ C,100,"47.88,19.75,8.4,48.5,19,13.2",0,964010,FALSE,100,2.63
f2017b6e-7922-4a69-bdff-af4eb8daa4c7,683654,Temp/ Humidity 2,11/15/2022,21,49,48.52% @ 19.8∞ C,100,"48.52,19.83,8.7,49.4,19.1,13.4",0,964010,FALSE,100,2.63
2a612308-ca97-4507-80f7-2b0c8ca087ec,683654,Temp/ Humidity 2,11/15/2022,21,49,49.19% @ 19.9∞ C,100,"49.19,19.9,8.9,50.3,19.2,13.5",0,964010,FALSE,100,2.64
92a29ed5-d483-4963-a08b-396d08b3d6b4,683654,Temp/ Humidity 2,11/15/2022,20,50,49.57% @ 20∞ C,100,"49.57,20.04,9.2,51.1,19.4,13.7",0,964010,FALSE,100,2.64
6c5bd030-19d0-4a4d-bb18-ad105944c8b5,683654,Temp/ Humidity 2,11/15/2022,20,50,49.93% @ 20.1∞ C,100,"49.93,20.11,9.3,51.7,19.5,13.8",0,964010,FALSE,100,2.64
70deacd6-5047-42c9-a9f0-29ce22ebdc5a,683654,Temp/ Humidity 2,11/15/2022,20,50,50.38% @ 20.2∞ C,100,"50.38,20.21,9.6,52.5,19.6,13.9",0,964010,FALSE,100,2.64
5c9e0ae3-e1ed-46ba-ad00-2800067ce0fd,683654,Temp/ Humidity 2,11/15/2022,19,51,50.92% @ 20.3∞ C,100,"50.92,20.32,9.8,53.5,19.7,14.1",0,964010,FALSE,100,2.64
ba5927fe-db05-4400-8c7c-00ab5c552530,683654,Temp/ Humidity 2,11/15/2022,19,52,51.61% @ 20.4∞ C,100,"51.61,20.37,10.1,54.4,19.8,14.2",0,964010,FALSE,100,2.64
5313036a-3e19-402a-8cb2-b26f9d88e1d0,683654,Temp/ Humidity 2,11/15/2022,19,52,52.19% @ 20.4∞ C,100,"52.19,20.41,10.3,55.1,19.9,14.4",0,964010,FALSE,100,2.64
8531237e-e273-45f8-84fc-e115d032f839,683654,Temp/ Humidity 2,11/15/2022,18,53,52.87% @ 20.4∞ C,100,"52.87,20.44,10.5,55.9,19.9,14.5",0,964010,FALSE,100,2.64
37195c99-7b96-405a-b86f-64a28971703e,683654,Temp/ Humidity 2,11/15/2022,18,54,53.63% @ 20.4∞ C,100,"53.63,20.44,10.7,56.8,19.9,14.6",0,964010,FALSE,100,2.64
cd4b685f-a9f6-4b01-901c-7d0d96547a58,683654,Temp/ Humidity 2,11/15/2022,18,55,54.65% @ 20.5∞ C,100,"54.65,20.51,11.1,58.1,20,14.8",0,964010,FALSE,100,2.65
eb692166-8020-4f84-a44e-56c875de5164,683654,Temp/ Humidity 2,11/15/2022,17,54,54.33% @ 20.5∞ C,100,"54.33,20.54,11,57.9,20.1,14.8",0,964010,FALSE,100,2.64
7636b8d8-e377-4813-bedb-3359ac1b84c2,683654,Temp/ Humidity 2,11/15/2022,17,55,54.61% @ 20.5∞ C,100,"54.61,20.54,11.1,58.2,20.1,14.8",0,964010,FALSE,100,2.64
02008b0f-e202-4250-bdb2-6a536d7fd5af,683654,Temp/ Humidity 2,11/15/2022,17,56,56.26% @ 20.5∞ C,100,"56.26,20.49,11.5,59.7,20.1,15",0,964010,FALSE,100,2.65
d176e983-19b6-43e2-84ce-f8d30e107a77,683654,Temp/ Humidity 2,11/15/2022,17,56,56.26% @ 20.5∞ C,100,"56.26,20.49,11.5,59.7,20.1,15",0,964010,FALSE,100,2.65
30863805-8661-4395-ad98-3e3998766060,683654,Temp/ Humidity 2,11/15/2022,16,55,54.58% @ 20.6∞ C,100,"54.58,20.63,11.2,58.5,20.2,14.9",0,964010,FALSE,100,2.65
8ae3329e-aa75-4bc8-aa16-5bd474cf4f65,683654,Temp/ Humidity 2,11/15/2022,16,55,54.73% @ 20.6∞ C,100,"54.73,20.55,11.1,58.3,20.1,14.8",0,964010,FALSE,100,2.64
703a4918-6785-42ac-8621-c5c5b7d36fc7,683654,Temp/ Humidity 2,11/15/2022,16,57,56.53% @ 20.4∞ C,100,"56.53,20.44,11.5,59.8,20,15",0,964010,FALSE,100,2.65
1c863a67-f62b-4171-8a09-e028c3faa4ee,683654,Temp/ Humidity 2,11/15/2022,15,56,56.36% @ 20.6∞ C,100,"56.36,20.62,11.6,60.3,20.2,15.1",0,964010,FALSE,100,2.65
c9608317-33c8-4405-b8d2-7fb154b77eea,683654,Temp/ Humidity 2,11/15/2022,15,57,57.19% @ 20.6∞ C,100,"57.19,20.56,11.8,61,20.2,15.1",0,964010,FALSE,100,2.65
6c50cc59-293f-44a8-b158-ac30b4c2af94,683654,Temp/ Humidity 2,11/15/2022,15,58,58% @ 20.5∞ C,100,"58,20.48,11.9,61.5,20.1,15.2",0,964010,FALSE,100,2.65
94de1397-f9f9-47d9-88b7-fb9a67895e37,683654,Temp/ Humidity 2,11/15/2022,14,57,56.87% @ 20.6∞ C,100,"56.87,20.61,11.8,60.8,20.2,15.2",0,964010,FALSE,100,2.65
0487ab96-4545-421c-bd7e-38b89aef15b4,683654,Temp/ Humidity 2,11/15/2022,14,57,57% @ 20.5∞ C,100,"57,20.46,11.7,60.4,20,15",0,964010,FALSE,100,2.64
51c69d02-d5c9-4860-aa98-54365d17b486,683654,Temp/ Humidity 2,11/15/2022,14,58,58.28% @ 20.4∞ C,100,"58.28,20.39,11.9,61.5,20,15.1",0,964010,FALSE,100,2.65
e7ab00d1-a452-4448-b0c6-101f21f84133,683654,Temp/ Humidity 2,11/15/2022,13,56,55.92% @ 20.5∞ C,100,"55.92,20.45,11.4,59.2,20,14.9",0,964010,FALSE,100,2.65
46d65885-2ea9-4a4a-8617-dde154fec643,683654,Temp/ Humidity 2,11/15/2022,13,56,55.73% @ 20.4∞ C,100,"55.73,20.37,11.2,58.7,19.9,14.8",0,964010,FALSE,100,2.64
9fdcb176-5dd5-45b4-b645-2f93ac219293,683654,Temp/ Humidity 2,11/15/2022,13,57,56.58% @ 20.3∞ C,100,"56.58,20.3,11.4,59.3,19.9,14.8",0,964010,FALSE,100,2.65
40714d6d-a359-4bd8-b0ac-b7c9e7534273,683654,Temp/ Humidity 2,11/15/2022,14,55,54.88% @ 20.5∞ C,100,"54.88,20.45,11.1,58.1,20,14.7",0,964010,FALSE,100,2.65
ad0b6200-1f2b-4209-895b-f48f2546d0b9,683654,Temp/ Humidity 2,11/15/2022,14,55,54.7% @ 20.3∞ C,100,"54.7,20.3,10.9,57.4,19.8,14.6",0,964010,FALSE,100,2.64
13916b40-d156-4b23-b6d3-34741b5ccf18,683654,Temp/ Humidity 2,11/15/2022,14,55,55.09% @ 20.2∞ C,100,"55.09,20.21,10.9,57.5,19.7,14.6",0,964010,FALSE,100,2.65
b0022170-8ae0-4214-bb53-22b2922c44a0,683654,Temp/ Humidity 2,11/15/2022,1,53,53.4% @ 20.3∞ C,100,"53.4,20.27,10.5,55.9,19.7,14.4",0,964010,FALSE,100,2.64
90c3df6f-5531-46b4-bef5-38ca75de8564,683654,Temp/ Humidity 2,11/15/2022,1,53,53.49% @ 20.1∞ C,100,"53.49,20.13,10.4,55.5,19.6,14.3",0,964010,FALSE,100,2.64
f29dddf8-1534-44fa-8d74-824d8371745c,683654,Temp/ Humidity 2,11/15/2022,1,55,54.56% @ 20∞ C,100,"54.56,19.96,10.5,56,19.4,14.3",0,964010,FALSE,100,2.64
9b75d35c-860c-44d1-af6a-023529f09167,683654,Temp/ Humidity 2,11/15/2022,0,53,52.98% @ 20∞ C,100,"52.98,20,10.1,54.5,19.4,14.1",0,964010,FALSE,97,2.64
b99d672e-067a-419b-92c5-7b2f2abff723,683654,Temp/ Humidity 2,11/15/2022,0,53,52.93% @ 19.8∞ C,100,"52.93,19.8,9.9,53.8,19.2,13.9",0,964010,FALSE,100,2.64
00408bef-9903-4dd8-b7bf-357ceef7f1bb,683654,Temp/ Humidity 2,11/15/2022,0,53,53.31% @ 19.7∞ C,100,"53.31,19.65,9.9,53.7,19.1,13.8",0,964010,FALSE,100,2.64
6ba933f3-fc8d-49c8-ad69-417d13ba1534,683654,Temp/ Humidity 2,11/15/2022,9,51,50.96% @ 19.7∞ C,100,"50.96,19.69,9.3,51.4,19,13.6",0,964010,FALSE,100,2.64
4386098c-bc3b-47b4-adb1-243c54fe88f4,683654,Temp/ Humidity 2,11/15/2022,9,50,50.45% @ 19.6∞ C,100,"50.45,19.59,9,50.6,18.9,13.4",0,964010,FALSE,100,2.63
baeec272-c728-4f25-a0cb-e9ddd33dec40,683654,Temp/ Humidity 2,11/15/2022,9,50,50.45% @ 19.6∞ C,100,"50.45,19.59,9,50.6,18.9,13.4",0,964010,FALSE,100,2.63
51fdee4c-1bba-4b7b-ac1c-6d77c2b7ef96,683654,Temp/ Humidity 2,11/15/2022,9,50,49.99% @ 19.5∞ C,100,"49.99,19.52,8.8,49.9,18.8,13.3",0,964010,FALSE,100,2.64
bc5429f6-e161-4427-a7d3-08de7297a7c8,683654,Temp/ Humidity 2,11/15/2022,8,48,48.47% @ 19.5∞ C,100,"48.47,19.49,8.3,48.3,18.8,13.1",0,964010,FALSE,100,2.63
c84b8ba3-57b6-4c20-ba61-e7f2efb3f736,683654,Temp/ Humidity 2,11/15/2022,8,48,47.87% @ 19.4∞ C,100,"47.87,19.39,8.1,47.4,18.6,12.9",0,964010,FALSE,100,2.63
919236b4-49f9-4dce-aaa4-bf34b71eb879,683654,Temp/ Humidity 2,11/15/2022,8,48,48.19% @ 19.2∞ C,100,"48.19,19.15,7.9,47,18.4,12.7",0,964010,FALSE,100,2.63
32b31c4f-8484-41c1-9c7a-fe550a039feb,683654,Temp/ Humidity 2,11/15/2022,7,48,48.4% @ 19.1∞ C,100,"48.4,19.1,8,47,18.3,12.7",0,964010,FALSE,100,2.62
006efe70-2011-4854-8bac-1340d7a73ffe,683654,Temp/ Humidity 2,11/15/2022,7,49,48.75% @ 18.9∞ C,100,"48.75,18.91,7.9,46.8,18.1,12.6",0,964010,FALSE,100,2.62
